"and"	"of"	"British"	"archives"	"their"	"interpretation"	"to"	"0.033"	"0.033"	"0.033"	"0"	"0"	"0"	"0"	"0"	"0"	"9.638"	"3.123"	"2.812"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"3"	"2"	"7"	"8"	"5"	"14"	"2"	"-0.724"\t"TITLE"\t"O"
"their"	"British"	"archives"	"and"	"interpretation"	"to"	"date"	"0.033"	"0.033"	"0.033"	"0"	"0"	"0"	"0"	"0"	"0"	"2.812"	"9.638"	"0.277"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"5"	"7"	"8"	"3"	"14"	"2"	"4"	"-0.724"\t"TITLE"\t"O"
"interpretation"	"archives"	"and"	"their"	"to"	"date"	"."	"0.033"	"0.033"	"0.033"	"0"	"0"	"0"	"0"	"0"	"0"	"0.277"	"2.812"	"6.541"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"14"	"8"	"3"	"5"	"2"	"4"	"1"	"-0.724"\t"TITLE"\t"O"
"to"	"and"	"their"	"interpretation"	"date"	"."	"]"	"0.033"	"0.033"	"0.033"	"0"	"0"	"0"	"0"	"0"	"0"	"6.541"	"0.277"	"0.277"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"2"	"3"	"5"	"14"	"4"	"1"	"1"	"-0.724"\t"TITLE"\t"O"
"date"	"their"	"interpretation"	"to"	"."	"]"	"_"	"0.033"	"0.033"	"0.033"	"0"	"0"	"0"	"0"	"0"	"0"	"0.277"	"6.541"	"2.366"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"4"	"5"	"14"	"2"	"1"	"1"	"1"	"-0.724"\t"TITLE"\t"O"
"."	"interpretation"	"to"	"date"	"]"	"_"	"_"	"0.033"	"0.033"	"0.033"	"0"	"0"	"0"	"0"	"0"	"0"	"2.366"	"0.277"	"0.148"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"1"	"1"	"0"	"0"	"1"	"14"	"2"	"4"	"1"	"1"	"1"	"-0.724"\t"TITLE"\t"O"
"]"	"to"	"date"	"."	"_"	"_"	"_"	"0.033"	"0.033"	"0.033"	"0"	"0"	"0"	"0"	"0"	"0"	"0.148"	"2.366"	"0.148"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"1"	"1"	"0"	"0"	"1"	"2"	"4"	"1"	"1"	"1"	"1"	"-0.724"\t"TITLE"\t"O"
"Annals"	"_"	"_"	"_"	"of"	"Ulster"	"_"	"0"	"0"	"0"	"0.203"	"0"	"0"	"0"	"0"	"0"	"0.148"	"0.148"	"10.233"	"0.000"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"1"	"1"	"0"	"0"	"1"	"0"	"6"	"1"	"1"	"1"	"2"	"6"	"1"	"0.000"\t"SUBJECT"\t"O"
"of"	"_"	"_"	"Annals"	"Ulster"	"_"	"_"	"0"	"0"	"0.0334757037873312"	"0"	"0.203"	"0.107"	"0"	"0"	"0"	"10.233"	"0.148"	"2.569"	"0"	"0.000"	"1.000"	"0"	"0"	"0"	"1"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"1"	"0"	"0"	"1"	"0"	"0"	"2"	"1"	"1"	"6"	"6"	"1"	"1"	"0.000"\t"SUBJECT"\t"O"
"Ulster"	"_"	"Annals"	"of"	"_"	"_"	"_"	"0.033"	"0"	"0.033"	"0.107"	"0"	"0"	"0"	"0"	"0"	"2.569"	"10.233"	"0.148"	"1.000"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"6"	"1"	"6"	"2"	"1"	"1"	"1"	"0.000"\t"SUBJECT"\t"O"
"Bodleian"	"_"	"_"	"_"	"Library"	"--Archives"	"_"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0.954"	"0.148"	"0"	"0.000"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"1"	"0"	"0"	"1"	"1"	"0"	"0"	"1"	"0"	"8"	"1"	"1"	"1"	"15"	"10"	"1"	"0.000"\t"SUBJECT"\t"B-ORG"
"Library"	"_"	"_"	"Bodleian"	"--Archives"	"_"	"_"	"0"	"0"	"0"	"0.107"	"0"	"0"	"0"	"0"	"0"	"7.052"	"0.954"	"0"	"0"	"0.000"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"1"	"0"	"0"	"7"	"1"	"1"	"8"	"10"	"1"	"1"	"0.000"\t"SUBJECT"\t"I-ORG"
"--Archives"	"_"	"Bodleian"	"Library"	"_"	"_"	"_"	"0"	"0"	"0"	"0"	"0.107"	"0"	"0"	"0"	"0"	"0"	"7.052"	"0.148"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"10"	"1"	"8"	"7"	"1"	"1"	"1"	"0.000"\t"SUBJECT"\t"O"
"Book"	"_"	"_"	"_"	"of"	"Howth"	"_"	"0.413"	"0"	"0"	"2.792"	"0"	"0"	"0"	"0"	"0"	"5.302"	"0.148"	"10.233"	"0.000"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"1"	"1"	"0"	"0"	"1"	"0"	"4"	"1"	"1"	"1"	"2"	"5"	"1"	"0.000"\t"SUBJECT"\t"O"
"of"	"_"	"_"	"Book"	"Howth"	"_"	"_"	"0"	"0.413"	"0"	"0"	"2.792"	"0"	"0"	"0"	"0"	"10.233"	"5.302"	"0.077"	"0"	"0.000"	"0.800"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"1"	"0"	"0"	"1"	"0"	"0"	"2"	"1"	"1"	"4"	"5"	"1"	"1"	"0.000"\t"SUBJECT"\t"O"
"Howth"	"_"	"Book"	"of"	"_"	"_"	"_"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0.077"	"10.233"	"0.148"	"0.800"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"5"	"1"	"4"	"2"	"1"	"1"	"1"	"0.000"\t"SUBJECT"\t"O"
"Book"	"_"	"_"	"_"	"of"	"Leinster"	"_"	"0.413"	"0"	"0"	"2.792"	"0"	"0"	"0"	"0"	"0"	"5.302"	"0.148"	"10.233"	"0.000"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"1"	"1"	"0"	"0"	"1"	"0"	"4"	"1"	"1"	"1"	"2"	"8"	"1"	"0.000"\t"SUBJECT"\t"O"
"of"	"_"	"_"	"Book"	"Leinster"	"_"	"_"	"0"	"0.413"	"0.0334757037873312"	"0"	"2.792"	"0.855"	"0"	"0"	"0"	"10.233"	"5.302"	"0.630"	"0"	"0.000"	"0.000"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"1"	"0"	"0"	"1"	"0"	"0"	"2"	"1"	"1"	"4"	"8"	"1"	"1"	"0.000"\t"SUBJECT"\t"O"
"Leinster"	"_"	"Book"	"of"	"_"	"_"	"_"	"0.033"	"0"	"0.033"	"0.855"	"0"	"0"	"0"	"0"	"0"	"0.630"	"10.233"	"0.148"	"0.000"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"8"	"1"	"4"	"2"	"1"	"1"	"1"	"0.000"\t"SUBJECT"\t"O"
"Courcy"	"_"	"_"	"_"	","	""	"John"	"0"	"0"	"0"	"2.132"	"0"	"0"	"0"	"0"	"0"	"0.077"	"0.148"	"0"	"0.800"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"1"	"1"	"1"	"1"	"1"	"0"	"6"	"1"	"1"	"1"	"9"	"8"	"12"	"-0.981"\t"SUBJECT"\t"B-PER"
","	"_"	"_"	"Courcy"	""	"John"	"de"	"0"	"0"	"0"	"0"	"2.132"	"0"	"0"	"0"	"0"	"2.112"	"0.077"	"0"	"0"	"0.800"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"1"	"1"	"1"	"0"	"1"	"0"	"0"	"0"	"1"	"1"	"1"	"6"	"8"	"12"	"10"	"-0.981"\t"SUBJECT"\t"I-PER"
"de"	","	""	"John"	","	"d"	"."	"0"	"0"	"0"	"0"	"0"	"0"	"3.557"	"0"	"0"	"10.237"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"1"	"0"	"1"	"0"	"0"	"0"	"2"	"1"	"8"	"12"	"9"	"1"	"1"	"-0.981"\t"SUBJECT"\t"I-PER"
","	""	"John"	"de"	"d"	"."	"1219"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"3.557"	"0.020"	"2.112"	"10.237"	"2.506"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"1"	"8"	"12"	"2"	"1"	"1"	"4"	"-0.981"\t"SUBJECT"\t"I-PER"
"d"	"John"	"de"	","	"."	"1219"	"?"	"0"	"0"	"0"	"0"	"0"	"0"	"0.020"	"0"	"0"	"2.506"	"2.112"	"2.366"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"1"	"0"	"0"	"1"	"12"	"2"	"1"	"1"	"4"	"1"	"-0.981"\t"SUBJECT"\t"O"
"."	"de"	","	"d"	"1219"	"?"	"_"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0.020"	"0"	"2.366"	"2.506"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"1"	"1"	"0"	"0"	"1"	"2"	"1"	"1"	"4"	"1"	"1"	"-0.981"\t"SUBJECT"\t"O"
"1219"	","	"d"	"."	"?"	"_"	"_"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"2.366"	"1.542"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"1"	"1"	"0"	"0"	"4"	"1"	"1"	"1"	"1"	"1"	"1"	"-0.981"\t"SUBJECT"\t"O"
"?"	"d"	"."	"1219"	"_"	"_"	"_"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1.542"	"0"	"0.148"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"1"	"1"	"1"	"0"	"0"	"1"	"1"	"1"	"4"	"1"	"1"	"1"	"-0.981"\t"SUBJECT"\t"O"
"Hanmer"	"_"	"_"	"_"	","	""	"Meredith"	"0.241"	"0"	"0"	"1.725"	"0"	"0"	"0"	"0"	"0"	"0.336"	"0.148"	"0"	"0.000"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"1"	"1"	"1"	"1"	"1"	"0"	"6"	"1"	"1"	"1"	"9"	"8"	"16"	"-0.223"\t"SUBJECT"\t"B-PER"
","	"_"	"_"	"Hanmer"	""	"Meredith"	","	"0"	"0.241"	"0"	"0"	"1.725"	"0"	"0"	"0"	"0"	"2.112"	"0.336"	"0"	"0"	"0.000"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"1"	"1"	"1"	"0"	"1"	"0"	"0"	"0"	"1"	"1"	"1"	"6"	"8"	"16"	"9"	"-0.223"\t"SUBJECT"\t"I-PER"
","	","	""	"Meredith"	"1543-1604--Criticism"	","	"Textual"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"2.112"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"1"	"1"	"0"	"0"	"1"	"0"	"0"	"1"	"1"	"8"	"16"	"20"	"1"	"7"	"-0.223"\t"SUBJECT"\t"I-PER"
"1543-1604--Criticism"	""	"Meredith"	","	","	"Textual"	"_"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"2.112"	"2.112"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"1"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"20"	"8"	"16"	"1"	"1"	"7"	"1"	"-0.223"\t"SUBJECT"\t"O"
","	"Meredith"	","	"1543-1604--Criticism"	"Textual"	"_"	"_"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"2.112"	"0"	"0.891"	"0"	"0"	"0.000"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"1"	"0"	"0"	"1"	"0"	"0"	"1"	"16"	"1"	"20"	"7"	"1"	"1"	"-0.223"\t"SUBJECT"\t"O"
"Textual"	","	"1543-1604--Criticism"	","	"_"	"_"	"_"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0.891"	"2.112"	"0.148"	"0.000"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"1"	"0"	"0"	"7"	"1"	"20"	"1"	"1"	"1"	"1"	"-0.223"\t"SUBJECT"\t"O"
"History--Sources--Publishing--"	"_"	"_"	"_"	"Ireland"	"--19th"	"century"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0.148"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"1"	"0"	"0"	"1"	"1"	"0"	"0"	"1"	"0"	"30"	"1"	"1"	"1"	"15"	"6"	"7"	"-0.405"\t"SUBJECT"\t"O"
"Ireland"	"_"	"_"	"History--Sources--Publishing--"	"--19th"	"century"	"_"	"0.830"	"0"	"0"	"4.044"	"0"	"0"	"0"	"0"	"0"	"4.737"	"0"	"0"	"1.000"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"7"	"1"	"1"	"30"	"6"	"7"	"1"	"-0.405"\t"SUBJECT"\t"B-LOC"
"--19th"	"_"	"History--Sources--Publishing--"	"Ireland"	"century"	"_"	"_"	"0"	"0.830"	"0"	"0"	"4.044"	"0"	"0"	"0"	"0"	"0"	"4.737"	"1.070"	"0"	"1.000"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"6"	"1"	"30"	"7"	"7"	"1"	"1"	"-0.405"\t"SUBJECT"\t"O"
"century"	"History--Sources--Publishing--"	"Ireland"	"--19th"	"_"	"_"	"_"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1.070"	"0"	"0.148"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"7"	"30"	"7"	"6"	"1"	"1"	"1"	"-0.405"\t"SUBJECT"\t"O"
"Irish"	"_"	"_"	"_"	"newspapers"	"_"	"_"	"2.558"	"0"	"0"	"2.871"	"0"	"0"	"0"	"0"	"0"	"4.550"	"0.148"	"0.215"	"0.000"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"1"	"1"	"0"	"5"	"1"	"1"	"1"	"10"	"1"	"1"	"-0.693"\t"SUBJECT"\t"O"
"newspapers"	"_"	"_"	"Irish"	"_"	"_"	"_"	"0"	"2.558"	"0"	"0"	"2.871"	"0"	"0"	"0"	"0"	"0.215"	"4.550"	"0.148"	"0"	"0.000"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"1"	"1"	"0"	"0"	"10"	"1"	"1"	"5"	"1"	"1"	"1"	"-0.693"\t"SUBJECT"\t"O"
"Lambeth"	"_"	"_"	"_"	"Palace"	"Library"	"--Archives"	"0.157"	"0"	"0"	"1.891"	"0"	"0"	"0"	"0"	"0"	"1.836"	"0.148"	"0"	"1.000"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"1"	"1"	"0"	"1"	"1"	"0"	"0"	"1"	"0"	"7"	"1"	"1"	"1"	"14"	"15"	"10"	"0.405"\t"SUBJECT"\t"B-ORG"
"Palace"	"_"	"_"	"Lambeth"	"Library"	"--Archives"	"_"	"0.033"	"0.157"	"0"	"0.642"	"1.891"	"0"	"0"	"0"	"0"	"3.188"	"1.836"	"0"	"0.000"	"1.000"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"1"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"6"	"1"	"1"	"7"	"15"	"10"	"1"	"0.405"\t"SUBJECT"\t"I-ORG"
"Library"	"_"	"Lambeth"	"Palace"	"--Archives"	"_"	"_"	"0"	"0.033"	"0"	"0.107"	"0.642"	"0"	"0"	"0"	"0"	"7.052"	"3.188"	"0"	"0"	"0.000"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"7"	"1"	"7"	"6"	"10"	"1"	"1"	"0.405"\t"SUBJECT"\t"I-ORG"
"--Archives"	"Lambeth"	"Palace"	"Library"	"_"	"_"	"_"	"0"	"0"	"0"	"0"	"0.107"	"0"	"0"	"0"	"0"	"0"	"7.052"	"0.148"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"10"	"7"	"6"	"7"	"1"	"1"	"1"	"0.405"\t"SUBJECT"\t"O"
"Learning"	"_"	"_"	"_"	"and"	"scholarship--"	"Ireland"	"0.033"	"0"	"0"	"0.642"	"0"	"0"	"0"	"0"	"0"	"5.217"	"0.148"	"9.638"	"0.000"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"1"	"0"	"8"	"1"	"1"	"1"	"3"	"13"	"15"	"-0.916"\t"SUBJECT"\t"O"
"and"	"_"	"_"	"Learning"	"scholarship--"	"Ireland"	"--19th"	"0"	"0.033"	"0"	"0"	"0.642"	"0"	"0"	"0"	"0"	"9.638"	"5.217"	"0"	"0"	"0.000"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"3"	"1"	"1"	"8"	"13"	"15"	"6"	"-0.916"\t"SUBJECT"\t"O"
"scholarship--"	"_"	"Learning"	"and"	"Ireland"	"--19th"	"century"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"9.638"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"13"	"1"	"8"	"3"	"15"	"6"	"7"	"-0.916"\t"SUBJECT"\t"O"
"Ireland"	"Learning"	"and"	"scholarship--"	"--19th"	"century"	"_"	"0.830"	"0"	"0"	"4.044"	"0"	"0"	"0"	"0"	"0"	"4.737"	"0"	"0"	"1.000"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"7"	"8"	"3"	"13"	"6"	"7"	"1"	"-0.916"\t"SUBJECT"\t"B-LOC"
"--19th"	"and"	"scholarship--"	"Ireland"	"century"	"_"	"_"	"0"	"0.830"	"0"	"0"	"4.044"	"0"	"0"	"0"	"0"	"0"	"4.737"	"1.070"	"0"	"1.000"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"6"	"3"	"13"	"7"	"7"	"1"	"1"	"-0.916"\t"SUBJECT"\t"O"
"century"	"scholarship--"	"Ireland"	"--19th"	"_"	"_"	"_"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1.070"	"0"	"0.148"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"7"	"13"	"7"	"6"	"1"	"1"	"1"	"-0.916"\t"SUBJECT"\t"O"
