"compass","has an eight-point rose named by","0","0","0","0","0","0","0","0","0","0","0","0.730","0","0","0","0","0","0","0","1","1","0","1","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","3","2","11","4","5","2","-1.580","DESC","O"
"rose","an eight-point compass named by English","0","0","0","0","0","0","0","0","0","0.730","0","0.295","0","0","0","0","0","0","0","1","0","1","0","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","11","7","5","2","7","-1.580","DESC","O"
"named","eight-point compass rose by English initials","0","0","0","0","0","0","0","0","0","0.295","0.730","4.465","0","0","0","0","0","0","0","0","1","1","0","0","1","1","0","0","0","1","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","5","11","7","4","2","7","8","-1.580","DESC","O"
"by","compass rose named English initials .","0","0","4.539","0","0","4.451","0","0","0","4.465","0.295","4.786","0","0","0.000","0","0","0","0","0","1","0","1","0","1","0","0","0","1","0","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","2","7","4","5","7","8","1","-1.580","DESC","O"
"English","rose named by initials . It","4.539","0","0","4.451","0","0","0","0","0","4.786","4.465","0","0.000","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","1","0","0","7","4","5","2","8","1","2","-1.580","DESC","O"
"initials","named by English . It is","0","4.539","0","0","4.451","0","0","0","0","0","4.786","0","0","0.000","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","1","0","1","0","0","0","1","0","0","0","8","5","2","7","1","2","2","-1.580","DESC","O"
".","by English initials It is set","0","0","0.057","0","0","0.093","0","0","0","0","0","2.367","0","0","0.000","0","0","0","0","0","1","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","1","0","1","0","0","0","0","0","0","1","2","7","8","2","2","3","-1.580","DESC","O"
"It","English initials . is set beneath","0.057","0","0","0.093","0","0","0","0","0","2.367","0","2.437","0.000","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","2","7","8","1","2","3","7","-1.580","DESC","O"
"is","initials . It set beneath a","0","0.057","0","0","0.093","0","0","0","0","2.437","2.367","0.730","0","0.000","0","0","0","0","0","0","0","1","1","1","0","0","1","0","0","0","1","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","2","8","1","2","3","7","1","-1.580","DESC","O"
"set",". It is beneath a hinged","0","0","0","0","0","0","0","0","0","0.730","2.437","0","0","0","0","0","0","0","0","1","1","0","0","1","0","1","0","1","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","3","1","2","2","7","1","6","-1.580","DESC","O"
"beneath","It is set a hinged brass","0","0","0","0","0","0","0","0","0.213","0","0.730","6.947","0","0","0","0","0","0","0","0","0","1","1","0","1","1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","2","2","3","1","6","5","-1.580","DESC","O"
"a","is set beneath hinged brass gnomon","0","0","0","0","0","0","0.213","0","0","6.947","0","0","0","0","0","0","0","0","0","1","1","0","0","0","1","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","3","7","6","5","6","-1.580","DESC","O"
"hinged","set beneath a brass gnomon .","0","0","0","0","0","0","0","0.213","0","0","6.947","1.187","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","3","7","1","5","6","1","-1.580","DESC","O"
"brass","beneath a hinged gnomon . The","0","0","0","0","0","0","0","0","0","1.187","0","0","0","0","0","0","0","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","5","7","1","6","6","1","3","-1.580","DESC","O"
"gnomon","a hinged brass . The elliptical","0","0","0","0","0","0","0","0","0","0","1.187","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","6","1","6","5","1","3","10","-1.580","DESC","O"
".","hinged brass gnomon The elliptical dial","0","0","2.151","0","0","2.044","0","0","0","0","0","5.922","0","0","0.000","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","1","6","5","6","3","10","4","-1.580","DESC","O"
"The","brass gnomon . elliptical dial has","2.151","0","0","2.044","0","0","0","0","0","5.922","0","0.042","0.000","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","3","5","6","1","10","4","3","-1.580","DESC","O"
"elliptical","gnomon . The dial has a","0","2.151","0","0","2.044","0","0","0","0","0.042","5.922","0","0","0.000","0","0","0","0","0","0","0","0","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","10","6","1","3","4","3","1","-1.580","DESC","O"
"dial",". The elliptical has a degree","0","0","0","0","0","0","0","0","0","0","0.042","0.121","0","0","0","0","0","0","0","1","0","0","0","1","0","0","1","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","4","1","3","10","3","1","6","-1.580","DESC","O"
"has","The elliptical dial a degree scale","0","0","0","0","0","0","0","0","0.213","0.121","0","6.947","0","0","0","0","0","0","0","0","0","1","1","1","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","10","4","1","6","5","-1.580","DESC","O"
"a","elliptical dial has degree scale around","0","0","0","0","0","0","0.213","0","0","6.947","0.121","0","0","0","0","0","0","0","0","1","1","0","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","10","4","3","6","5","6","-1.580","DESC","O"
"degree","dial has a scale around its","0","0","0","0","0","0","0","0.213","0","0","6.947","0.444","0","0","0","0","0","0","0","1","0","1","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","4","3","1","5","6","3","-1.580","DESC","O"
"scale","has a degree around its edge","0","0","0","0","0","0","0","0","0","0.444","0","1.263","0","0","0","0","0","0","0","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","5","3","1","6","6","3","4","-1.580","DESC","O"
"around","a degree scale its edge and","0","0","0","0","0","0","0","0","0","1.263","0.444","3.567","0","0","0","0","0","0","0","0","1","1","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","1","6","5","3","4","3","-1.580","DESC","O"
"its","degree scale around edge and an","0","0","0","0","0","0","0","0","0","3.567","1.263","0.195","0","0","0","0","0","0","0","0","1","0","1","0","1","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","3","6","5","6","4","3","2","-1.580","DESC","O"
"edge","scale around its and an hour","0","0","0","0","0","0","0","0","0","0.195","3.567","9.520","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","5","6","3","3","2","4","-1.580","DESC","O"
"and","around its edge an hour scale","0","0","0","0","0","0","0","0","0","9.520","0.195","5.589","0","0","0","0","0","0","0","0","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","6","3","4","2","4","5","-1.580","DESC","O"
"an","its edge and hour scale numbered","0","0","0","0","0","0","0","0","0","5.589","9.520","0.229","0","0","0","0","0","0","0","1","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","3","4","3","4","5","8","-1.580","DESC","O"
"hour","edge and an scale numbered IIII-XII","0","0","0","0","0","0","0","0","0","0.229","5.589","0.444","0","0","0","0","0","0","0","1","0","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","4","3","2","5","8","8","-1.580","DESC","O"
"scale","and an hour numbered IIII-XII COMMA","0","0","0","0","0","0","0","0","0","0.444","0.229","0","0","0","0","0","0","0","0","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","5","3","2","4","8","8","5","-1.580","DESC","O"
"numbered","an hour scale IIII-XII COMMA I-VIII","0","0","0","0","0","0","0","0","0","0","0.444","0","0","0","0.000","0","0","0","0","0","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","1","1","0","0","8","2","4","5","8","5","6","-1.580","DESC","O"
"IIII-XII","hour scale numbered COMMA I-VIII .","0","0","0","0","0","0","0","0","0","0","0","0.229","0.000","0","0","0","0","0","0","0","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","0","0","1","1","0","0","8","4","5","8","5","6","1","-1.580","DESC","O"
"COMMA","scale numbered IIII-XII I-VIII . Its","0","0","0","0","0","0","0","0","0","0.229","0","0","0","0.000","0.000","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","1","0","1","0","1","1","1","0","0","5","5","8","8","6","1","3","-1.580","DESC","O"
"I-VIII","numbered IIII-XII COMMA . Its East","0","0","0","0","0","0","0","0","0","0","0.229","0","0.000","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","1","1","1","1","1","0","0","0","6","8","8","5","1","3","4","-1.580","DESC","O"
".","IIII-XII COMMA I-VIII Its East side","0","0","0","0","0","0.576","0","0","0","0","0","4.009","0","0.000","0.000","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","1","0","0","0","0","1","8","5","6","3","4","4","-1.580","DESC","O"
"Its","COMMA I-VIII . East side displays","0","0","0.629","0.576","0","3.383","0","0","0","4.009","0","5.625","0.000","0","0.000","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","1","1","1","0","1","0","0","1","1","0","0","0","0","3","5","6","1","4","4","8","-1.580","DESC","O"
"East","I-VIII . Its side displays a","0.629","0","0","3.383","0.576","0","0","0","0","5.625","4.009","0.471","0.000","0.000","0","0","0","0","0","1","0","0","1","0","0","0","1","1","0","0","1","1","0","0","0","1","0","1","0","0","0","1","0","0","0","0","0","4","6","1","3","4","8","1","-1.580","DESC","O"
"side",". Its East displays a declination","0","0.629","0","0","3.383","0","0","0","0","0.471","5.625","0.042","0","0.000","0","0","0","0","0","1","0","1","0","1","0","0","0","1","0","1","0","0","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","4","1","3","4","8","1","11","-1.580","DESC","O"
"displays","Its East side a declination scale","0","0","0","0","0","0","0","0","0.213","0.042","0.471","6.947","0","0","0","0","0","0","0","0","1","1","1","0","0","1","0","0","1","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","8","3","4","4","1","11","5","-1.580","DESC","O"
"a","East side displays declination scale while","0","0","0","0","0","0","0.213","0","0","6.947","0.042","0","0","0","0","0","0","0","0","1","1","0","1","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","4","4","8","11","5","5","-1.580","DESC","O"
"declination","side displays a scale while the","0","0","0","0","0","0","0","0.213","0","0","6.947","0.444","0","0","0","0","0","0","0","1","0","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11","4","8","1","5","5","3","-1.580","DESC","O"
"scale","displays a declination while the West","0","0","0","0","0","0","0","0","0","0.444","0","0.195","0","0","0","0","0","0","0","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","8","1","11","5","3","4","-1.580","DESC","O"
"while","a declination scale the West side","0","0","0","0","0","0","0","0","0","0.195","0.444","8.666","0","0","0","0","0","0","0","1","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","5","1","11","5","3","4","4","-1.580","DESC","O"
"the","declination scale while West side has","0","0","2.404","0","0","5.720","0","0","0","8.666","0.195","6.078","0","0","0.000","0","0","0","0","0","1","1","1","0","1","0","0","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","3","11","5","5","4","4","3","-1.580","DESC","O"
"West","scale while the side has a","2.404","0","0","5.720","0","0","0","0","0","6.078","8.666","0.471","0.000","0","0","0","0","0","0","1","1","0","1","0","0","0","1","1","0","0","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","4","5","5","3","4","3","1","-1.580","DESC","O"
"side","while the West has a zodiac","0","2.404","0","0","5.720","0","0","0","0","0.471","6.078","0.121","0","0.000","0","0","0","0","0","1","0","1","0","1","0","0","1","1","0","1","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","4","5","3","4","3","1","6","-1.580","DESC","O"
"has","the West side a zodiac scale","0","0","0","0","0","0","0","0","0.213","0.121","0.471","6.947","0","0","0","0","0","0","0","0","1","1","1","1","0","1","0","0","1","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","3","3","4","4","1","6","5","-1.580","DESC","O"
"a","West side has zodiac scale .","0","0","0","0","0","0","0.213","0","0","6.947","0.121","0.042","0","0","0","0","0","0","0","1","1","0","1","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","4","4","3","6","5","1","-1.580","DESC","O"
"zodiac","side has a scale . There","0","0","0","0","0","0","0","0.213","0","0.042","6.947","0.444","0","0","0","0","0","0","0","1","0","1","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","6","4","3","1","5","1","5","-1.580","DESC","O"
"scale","has a zodiac . There is","0","0","0","0","0","0","0","0","0","0.444","0.042","0","0","0","0","0","0","0","0","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","5","3","1","6","1","5","2","-1.580","DESC","O"
".","a zodiac scale There is a","0","0","0.084","0","0","0","0","0","0","0","0.444","0.918","0","0","0.000","0","0","0","0","0","1","1","1","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0","1","1","6","5","5","2","1","-1.580","DESC","O"
"There","zodiac scale . is a slotalong","0.084","0","0","0","0","0","0","0","0","0.918","0","2.437","0.000","0","0","0","0","0","0","1","1","0","0","0","1","0","1","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","5","6","5","1","2","1","9","-1.580","DESC","O"
"is","scale . There a slotalong the","0","0.084","0","0","0","0","0","0","0.213","2.437","0.918","6.947","0","0.000","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","0","0","2","5","1","5","1","9","3","-1.580","DESC","O"
"a",". There is slotalong the meridian","0","0","0","0","0","0","0.213","0","0","6.947","2.437","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","1","5","2","9","3","8","-1.580","DESC","O"
"slotalong","There is a the meridian line","0","0","0","0","0","0","0","0.213","0","0","6.947","8.666","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","5","2","1","3","8","4","-1.580","DESC","O"
"the","is a slotalong meridian line to","0","0","0","0","0","0","0","0","0","8.666","0","0.082","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","1","9","8","4","2","-1.580","DESC","O"
"meridian","a slotalong the line to allow","0","0","0","0","0","0","0","0","0","0.082","8.666","1.119","0","0","0","0","0","0","0","1","0","0","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","1","9","3","4","2","5","-1.580","DESC","O"
"line","slotalong the meridian to allow the","0","0","0","0","0","0","0","0","0","1.119","0.082","6.628","0","0","0","0","0","0","0","1","0","1","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","9","3","8","2","5","3","-1.580","DESC","O"
"to","the meridian line allow the (","0","0","0","0","0","0","0","0","0","6.628","1.119","0","0","0","0","0","0","0","0","0","1","1","0","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","3","8","4","5","3","1","-1.580","DESC","O"
"allow","meridian line to the ( replacement","0","0","0","0","0","0","0","0","0","0","6.628","8.666","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","5","8","4","2","3","1","11","-1.580","DESC","O"
"the","line to allow ( replacement )","0","0","0","0","0","0","0","0","0","8.666","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","3","4","2","5","1","11","1","-1.580","DESC","O"
"(","to allow the replacement ) steel","0","0","0","0","0","0","0","0","0","0","8.666","0.195","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","1","2","5","3","11","1","5","-1.580","DESC","O"
"replacement","allow the ( ) steel gnomon","0","0","0","0","0","0","0","0","0","0.195","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","11","5","3","1","1","5","6","-1.580","DESC","O"
")","the ( replacement steel gnomon to","0","0","0","0","0","0","0","0","0","0","0.195","0.935","0","0","0","0","0","0","0","0","0","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","3","1","11","5","6","2","-1.580","DESC","O"
"steel","( replacement ) gnomon to be","0","0","0","0","0","0","0","0","0","0.935","0","0","0","0","0","0","0","0","0","1","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","5","1","11","1","6","2","2","-1.580","DESC","O"
"gnomon","replacement ) steel to be adjusted","0","0","0","0","0","0","0","0","0","0","0.935","6.628","0","0","0","0","0","0","0","1","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","6","11","1","5","2","2","8","-1.580","DESC","O"
"to",") steel gnomon be adjusted for","0","0","0","0","0","0","0","0","0","6.628","0","1.441","0","0","0","0","0","0","0","0","1","1","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","5","6","2","8","3","-1.580","DESC","O"
"be","steel gnomon to adjusted for the","0","0","0","0","0","0","0","0","0","1.441","6.628","0","0","0","0","0","0","0","0","1","1","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","5","6","2","8","3","3","-1.580","DESC","O"
"adjusted","gnomon to be for the declination","0","0","0","0","0","0","0","0","0","0","1.441","8.527","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","6","2","2","3","3","11","-1.580","DESC","O"
"for","to be adjusted the declination .","0","0","0","0","0","0","0","0","0","8.527","0","8.666","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","2","8","3","11","1","-1.580","DESC","O"
"the","be adjusted for declination . On","0","0","0","0","0","0","0","0","0","8.666","8.527","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","3","2","8","3","11","1","2","-1.580","DESC","O"
"declination","adjusted for the . On the","0","0","0","0","0","0","0","0","0","0","8.666","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","11","8","3","3","1","2","3","-1.580","DESC","O"
".","for the declination On the back","0","0","1.169","0","0","1.803","0","0","0","0","0","2.889","0","0","0.000","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0","1","3","3","11","2","3","4","-1.580","DESC","O"
"On","the declination . the back of","1.169","0","0","1.803","0","0","0","0","0","2.889","0","8.666","0.000","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","2","3","11","1","3","4","2","-1.580","DESC","O"
"the","declination . On back of the","0","1.169","0","0","1.803","0","0","0","0","8.666","2.889","0.327","0","0.000","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","1","1","0","0","1","1","0","0","1","0","0","0","1","0","0","0","0","0","3","11","1","2","4","2","3","-1.580","DESC","O"
"back",". On the of the elliptical","0","0","0","0","0","0","0","0","0","0.327","8.666","9.927","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","1","1","0","0","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","4","1","2","3","2","3","10","-1.580","DESC","O"
"of","On the back the elliptical dial","0","0","0","0","0","0","0","0","0","9.927","0.327","8.666","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","3","4","3","10","4","-1.580","DESC","O"
"the","the back of elliptical dial there","0","0","0","0","0","0","0","0","0","8.666","9.927","0.042","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","4","2","10","4","5","-1.580","DESC","O"
"elliptical","back of the dial there is","0","0","0","0","0","0","0","0","0","0.042","8.666","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","4","2","3","4","5","2","-1.580","DESC","O"
"dial","of the elliptical there is a","0","0","0","0","0","0","0","0","0","0","0.042","0.195","0","0","0","0","0","0","0","1","0","0","1","1","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","4","2","3","10","5","2","1","-1.580","DESC","O"
"there","the elliptical dial is a scale","0","0","0","0","0","0","0","0","0","0.195","0","2.437","0","0","0","0","0","0","0","1","0","1","0","0","0","1","1","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","3","10","4","2","1","5","-1.580","DESC","O"
"is","elliptical dial there a scale along","0","0","0","0","0","0","0","0","0.213","2.437","0.195","6.947","0","0","0","0","0","0","0","0","1","1","1","1","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","2","10","4","5","1","5","5","-1.580","DESC","O"
"a","dial there is scale along the","0","0","0","0","0","0","0.213","0","0","6.947","2.437","0.444","0","0","0","0","0","0","0","1","1","0","1","0","0","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","4","5","2","5","5","3","-1.580","DESC","O"
"scale","there is a along the slit","0","0","0","0","0","0","0","0.213","0","0.444","6.947","0.523","0","0","0","0","0","0","0","1","0","1","0","1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","5","5","2","1","5","3","4","-1.580","DESC","O"
"along","is a scale the slit for","0","0","0","0","0","0","0","0","0","0.523","0.444","8.666","0","0","0","0","0","0","0","0","1","1","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","2","1","5","3","4","3","-1.580","DESC","O"
"the","a scale along slit for the","0","0","0","0","0","0","0","0","0","8.666","0.523","0","0","0","0","0","0","0","0","0","1","0","1","0","1","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","3","1","5","5","4","3","3","-1.580","DESC","O"
"slit","scale along the for the times","0","0","0","0","0","0","0","0","0","0","8.666","8.527","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","5","5","3","3","3","5","-1.580","DESC","O"
"for","along the slit the times of","0","0","0","0","0","0","0","0","0","8.527","0","8.666","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","5","3","4","3","5","2","-1.580","DESC","O"
"the","the slit for times of sunrise","0","0","0","0","0","0","0","0","0","8.666","8.527","0.573","0","0","0","0","0","0","0","0","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","4","3","5","2","7","-1.580","DESC","O"
"times","slit for the of sunrise and","0","0","0","0","0","0","0","0","0","0.573","8.666","9.927","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","4","3","3","2","7","3","-1.580","DESC","O"
"of","for the times sunrise and sunset","0","0","0","0","0","0","0","0","0","9.927","0.573","0.082","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","3","3","5","7","3","6","-1.580","DESC","O"
"sunrise","the times of and sunset .","0","0","0","0","0","0","0","0","0","0.082","9.927","9.520","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","3","5","2","3","6","1","-1.580","DESC","O"
"and","times of sunrise sunset . The","0","0","0","0","0","0","0","0","0","9.520","0.082","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","3","5","2","7","6","1","3","-1.580","DESC","O"
"sunset","of sunrise and . The perpetual","0","0","0","0","0","0","0","0","0","0","9.520","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","6","2","7","3","1","3","9","-1.580","DESC","O"
".","sunrise and sunset The perpetual almanac","0","0","2.151","0","0","2.044","0","0","0","0","0","5.922","0","0","0.000","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","1","7","3","6","3","9","7","-1.580","DESC","O"
"The","and sunset . perpetual almanac COMMA","2.151","0","0","2.044","0","0","0","0","0","5.922","0","0","0.000","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","1","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","3","3","6","1","9","7","5","-1.580","DESC","O"
"perpetual","sunset . The almanac COMMA titled","0","2.151","0","0","2.044","0","0","0","0","0","5.922","0.082","0","0.000","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0","1","0","0","1","0","0","9","6","1","3","7","5","6","-1.580","DESC","O"
"almanac",". The perpetual COMMA titled &","0","0","0","0","0","0","0","0","0","0.082","0","0.229","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","1","0","0","0","0","1","0","0","0","7","1","3","9","5","6","1","-1.580","DESC","O"
